mem_mib,k,rep,call_idx,call_time_ms
8192,30,15,14,10256.225656
8192,30,15,15,12175.447620
8192,30,15,16,10258.606227
8192,30,15,17,10371.761498
8192,30,15,18,10444.539293
8192,30,15,19,10391.952193
8192,30,15,20,10446.582236
8192,30,15,21,10348.537951
8192,30,15,22,10378.299817
8192,30,15,23,10434.639293
8192,30,15,24,10394.699846
8192,30,15,25,10281.256314
8192,30,15,26,10287.830638
8192,30,15,27,12115.841803
8192,30,15,28,10344.975470
8192,30,15,29,10965.138676
8192,30,15,30,10367.390412
8192,30,16,1,12103.541880
8192,30,16,2,10376.268272
8192,30,16,3,10489.020545
8192,30,16,4,10373.454560
8192,30,16,5,10390.273579
8192,30,16,6,10324.319218
8192,30,16,7,10341.246557
8192,30,16,8,10366.580698
8192,30,16,9,10393.615918
8192,30,16,10,10382.699388
8192,30,16,11,12112.340344
8192,30,16,12,10337.363847
8192,30,16,13,10533.576097
8192,30,16,14,12113.698292
8192,30,16,15,10502.151158
8192,30,16,16,10370.395162
8192,30,16,17,10262.827838
8192,30,16,18,10377.724051
8192,30,16,19,10391.307828
8192,30,16,20,10383.712984
8192,30,16,21,10401.681063
8192,30,16,22,10374.550986
8192,30,16,23,10490.923109
8192,30,16,24,10371.678041
8192,30,16,25,10455.385168
8192,30,16,26,10534.832325
8192,30,16,27,10561.103755
8192,30,16,28,10461.175092
8192,30,16,29,10445.222954
8192,30,16,30,10443.328073
8192,30,17,1,10234.641157
8192,30,17,2,10387.761924
8192,30,17,3,10360.198830
8192,30,17,4,10392.859748
8192,30,17,5,10375.630711
8192,30,17,6,10282.411510
8192,30,17,7,10258.727532
8192,30,17,8,10405.251873
8192,30,17,9,10380.784652
8192,30,17,10,10359.127837
8192,30,17,11,10367.647921
8192,30,17,12,10414.999161
8192,30,17,13,10485.435010
8192,30,17,14,10360.316807
8192,30,17,15,10322.360785
8192,30,17,16,10422.414094
8192,30,17,17,10310.622654
8192,30,17,18,10271.695037
8192,30,17,19,10468.946163
8192,30,17,20,10608.863994
8192,30,17,21,10492.433179
8192,30,17,22,10339.835062
8192,30,17,23,10330.064032
8192,30,17,24,10336.599090
8192,30,17,25,10339.908122
8192,30,17,26,10355.220366
8192,30,17,27,10237.035961
8192,30,17,28,10378.547891
8192,30,17,29,10357.005621
8192,30,17,30,10341.080261
8192,30,18,1,10367.929415
8192,30,18,2,10355.173072
8192,30,18,3,10357.312393
8192,30,18,4,10346.463515
8192,30,18,5,10353.681733
8192,30,18,6,10371.399902
8192,30,18,7,10499.255931
8192,30,18,8,10262.610502
8192,30,18,9,10379.024767
8192,30,18,10,10392.264732
8192,30,18,11,10459.708043
8192,30,18,12,10379.904838
8192,30,18,13,10459.835530
8192,30,18,14,10520.351296
8192,30,18,15,10464.350832
8192,30,18,16,10343.153548
8192,30,18,17,10230.483954
8192,30,18,18,10385.912102
8192,30,18,19,10318.930117
8192,30,18,20,10373.874243
8192,30,18,21,10440.554932
8192,30,18,22,10329.094862
8192,30,18,23,10343.498472
8192,30,18,24,10471.055280
8192,30,18,25,10261.964580
8192,30,18,26,10350.891324
8192,30,18,27,10272.973878
8192,30,18,28,10279.247843
8192,30,18,29,10423.424216
8192,30,18,30,10331.895130
8192,30,19,1,10265.085351
8192,30,19,2,10299.750114
8192,30,19,3,10339.079107
8192,30,19,4,10243.507598
8192,30,19,5,10264.619936
8192,30,19,6,10256.569584
8192,30,19,7,10348.297608
8192,30,19,8,10383.879448
8192,30,19,9,10364.624645
8192,30,19,10,10371.427236
8192,30,19,11,10274.209313
8192,30,19,12,10350.611288
8192,30,19,13,10314.527878
8192,30,19,14,12174.805451
8192,30,19,15,10226.401797
8192,30,19,16,10302.544336
8192,30,19,17,10282.386611
8192,30,19,18,10379.428708
8192,30,19,19,10440.294218
8192,30,19,20,10334.053558
8192,30,19,21,10384.273194
8192,30,19,22,10360.924478
8192,30,19,23,10333.097867
8192,30,19,24,10252.156166
8192,30,19,25,10402.142007
8192,30,19,26,10284.017504
8192,30,19,27,10372.907377
8192,30,19,28,10295.995661
8192,30,19,29,11339.054957
8192,30,19,30,10365.136702
8192,30,20,1,10433.794824
8192,30,20,2,10457.836189
8192,30,20,3,10380.600085
8192,30,20,4,10272.742452
8192,30,20,5,10313.176924
8192,30,20,6,10259.685467
8192,30,20,7,10313.705781
8192,30,20,8,10323.855904
8192,30,20,9,10314.913805
8192,30,20,10,10359.856736
8192,30,20,11,10353.767329
8192,30,20,12,10358.883808
8192,30,20,13,10337.460480
8192,30,20,14,10280.123208
8192,30,20,15,10287.966447
8192,30,20,16,10277.637107
8192,30,20,17,10346.781501
8192,30,20,18,10305.045457
8192,30,20,19,10298.423313
8192,30,20,20,10255.164304
8192,30,20,21,10339.279707
8192,30,20,22,10368.843105
8192,30,20,23,11179.848185
8192,30,20,24,10342.252155
8192,30,20,25,10400.624764
8192,30,20,26,10424.545992
8192,30,20,27,10364.944208
8192,30,20,28,10319.608117
8192,30,20,29,10285.000097
8192,30,20,30,10332.014856
8192,30,21,1,10297.846925
8192,30,21,2,10302.713085
8192,30,21,3,10291.431665
8192,30,21,4,10315.616613
8192,30,21,5,11511.343688
8192,30,21,6,10295.100733
8192,30,21,7,10316.256086
8192,30,21,8,10268.189275
8192,30,21,9,10282.409373
8192,30,21,10,10368.886130
8192,30,21,11,10242.681621
8192,30,21,12,10424.490129
8192,30,21,13,10296.998056
8192,30,21,14,10269.906224
8192,30,21,15,10396.808114
8192,30,21,16,10387.976534
8192,30,21,17,10265.898550
8192,30,21,18,10346.585147
8192,30,21,19,12090.424670
8192,30,21,20,10483.519193
8192,30,21,21,11756.524929
8192,30,21,22,10260.584804
8192,30,21,23,10247.123553
8192,30,21,24,10433.884645
8192,30,21,25,10429.797231
8192,30,21,26,10451.048086
8192,30,21,27,10437.794210
8192,30,21,28,10275.516647
8192,30,21,29,10502.054992
8192,30,21,30,10259.028605
8192,30,22,1,10386.870526
8192,30,22,2,10361.034739
8192,30,22,3,10348.372057
8192,30,22,4,10317.057660
8192,30,22,5,10268.818269
8192,30,22,6,10259.257385
8192,30,22,7,10276.236288
8192,30,22,8,10375.869183
8192,30,22,9,10345.389174
8192,30,22,10,10279.934159
8192,30,22,11,10348.205577
8192,30,22,12,10411.943483
8192,30,22,13,10361.332846
8192,30,22,14,10444.777969
8192,30,22,15,10318.938994
8192,30,22,16,10353.508734
8192,30,22,17,10301.113146
8192,30,22,18,10361.580402
8192,30,22,19,10264.483424
8192,30,22,20,10315.355312
8192,30,22,21,10369.171472
8192,30,22,22,10336.280706
8192,30,22,23,10280.081519
8192,30,22,24,10339.711429
8192,30,22,25,10315.758675
8192,30,22,26,10320.773529
8192,30,22,27,10377.475550
8192,30,22,28,10347.055343
8192,30,22,29,10293.617121
8192,30,22,30,10366.702647
8192,30,23,1,10361.705446
8192,30,23,2,10347.856256
8192,30,23,3,10336.250991
8192,30,23,4,10291.860501
8192,30,23,5,10371.777990
8192,30,23,6,10377.050639
8192,30,23,7,10366.553253
8192,30,23,8,10392.392841
8192,30,23,9,10461.502089
8192,30,23,10,10264.881439
8192,30,23,11,10337.067046
8192,30,23,12,10284.286877
8192,30,23,13,10350.694533
8192,30,23,14,10312.657781
8192,30,23,15,10271.725201
8192,30,23,16,10378.783017
8192,30,23,17,10278.100070
8192,30,23,18,10325.371877
8192,30,23,19,10298.833510
8192,30,23,20,10317.289856
8192,30,23,21,10306.992356
8192,30,23,22,10379.334598
8192,30,23,23,10321.811848
8192,30,23,24,10364.576771
8192,30,23,25,10651.442614
8192,30,23,26,10262.315527
8192,30,23,27,10326.824709
8192,30,23,28,10343.979566
8192,30,23,29,10253.960902
8192,30,23,30,10389.156820
8192,30,24,1,10470.923427
8192,30,24,2,10330.536174
8192,30,24,3,10477.215335
8192,30,24,4,10252.916628
8192,30,24,5,10365.872649
8192,30,24,6,10320.815973
8192,30,24,7,10340.694278
8192,30,24,8,10265.004990
8192,30,24,9,10345.262767
8192,30,24,10,10236.973503
8192,30,24,11,10369.230014
8192,30,24,12,10302.511015
8192,30,24,13,10276.168464
8192,30,24,14,10397.826548
8192,30,24,15,10255.283514
8192,30,24,16,10478.960051
8192,30,24,17,10394.633362
8192,30,24,18,10314.369872
8192,30,24,19,10318.069212
8192,30,24,20,10345.599764
8192,30,24,21,10374.546508
8192,30,24,22,10346.645459
8192,30,24,23,10370.746160
8192,30,24,24,10309.704222
8192,30,24,25,10392.789427
8192,30,24,26,10365.165609
8192,30,24,27,10438.178392
8192,30,24,28,10340.203384
8192,30,24,29,10330.191361
8192,30,24,30,10327.775916
8192,30,25,1,10346.407791
8192,30,25,2,10340.709819
8192,30,25,3,10345.766353
8192,30,25,4,10343.779945
8192,30,25,5,10282.155710
8192,30,25,6,10372.785652
8192,30,25,7,10315.875874
8192,30,25,8,10344.556955
8192,30,25,9,10250.463558
8192,30,25,10,10280.946409
8192,30,25,11,10238.248720
8192,30,25,12,10342.738927
8192,30,25,13,10334.479051
8192,30,25,14,10354.664125
8192,30,25,15,10286.721021
8192,30,25,16,10334.055017
8192,30,25,17,10248.299023
8192,30,25,18,10426.157063
8192,30,25,19,10333.331254
8192,30,25,20,10354.211297
8192,30,25,21,10411.405966
8192,30,25,22,10560.240496
8192,30,25,23,10340.537098
8192,30,25,24,10331.889097
8192,30,25,25,10324.689929
8192,30,25,26,10348.016775
8192,30,25,27,10250.576010
8192,30,25,28,10360.731243
8192,30,25,29,10238.185540
8192,30,25,30,10355.555426
8192,30,26,1,10342.443466
8192,30,26,2,10361.814522
8192,30,26,3,10366.416776
8192,30,26,4,10334.738553
8192,30,26,5,11757.139692
8192,30,26,6,10410.826394
8192,30,26,7,10279.300640
8192,30,26,8,10371.815308
8192,30,26,9,10288.616728
8192,30,26,10,10220.189710
8192,30,26,11,10249.393980
8192,30,26,12,10430.024569
8192,30,26,13,10365.146921
8192,30,26,14,10370.139319
8192,30,26,15,10456.495807
8192,30,26,16,10254.129780
8192,30,26,17,10232.842594
8192,30,26,18,10346.410973
8192,30,26,19,10242.036971
8192,30,26,20,10245.176660
8192,30,26,21,10239.613361
8192,30,26,22,10405.824726
8192,30,26,23,10444.094105
8192,30,26,24,10366.955046
8192,30,26,25,10252.368389
8192,30,26,26,10302.199755
8192,30,26,27,10346.574070
8192,30,26,28,10263.159990
8192,30,26,29,10351.901622
8192,30,26,30,10224.691036
8192,30,27,1,10991.881591
8192,30,27,2,10306.668358
8192,30,27,3,10269.836138
8192,30,27,4,10377.173192
8192,30,27,5,10274.492487
8192,30,27,6,10279.953585
8192,30,27,7,10430.491389
8192,30,27,8,10351.554882
8192,30,27,9,10430.296389
8192,30,27,10,10279.017596
8192,30,27,11,10362.214930
8192,30,27,12,10331.165850
8192,30,27,13,10214.117443
8192,30,27,14,10290.732637
8192,30,27,15,10307.434509
8192,30,27,16,10367.740469
8192,30,27,17,10298.283659
8192,30,27,18,10346.429691
8192,30,27,19,10287.347048
8192,30,27,20,10349.418267
8192,30,27,21,10287.525602
8192,30,27,22,10250.930852
8192,30,27,23,10345.242176
8192,30,27,24,10239.516411
8192,30,27,25,10236.679669
8192,30,27,26,10254.957505
8192,30,27,27,10335.641704
8192,30,27,28,10309.495810
8192,30,27,29,10290.726219
8192,30,27,30,10311.475995
8192,30,28,1,10309.407621
8192,30,28,2,10399.557533
8192,30,28,3,10326.345153
8192,30,28,4,10353.201838
8192,30,28,5,10211.886881
8192,30,28,6,10222.599375
8192,30,28,7,10319.503284
8192,30,28,8,10232.892469
8192,30,28,9,10315.850392
8192,30,28,10,10218.329106
8192,30,28,11,10237.719115
8192,30,28,12,10228.132299
8192,30,28,13,10296.550660
8192,30,28,14,10210.336728
8192,30,28,15,10256.606487
8192,30,28,16,10371.443354
8192,30,28,17,10294.247291
8192,30,28,18,10319.535644
8192,30,28,19,10233.898843
8192,30,28,20,10336.450179
8192,30,28,21,10269.281420
8192,30,28,22,10244.452642
8192,30,28,23,10330.408572
8192,30,28,24,10283.099267
8192,30,28,25,10319.972093
8192,30,28,26,10325.711664
8192,30,28,27,10336.483280
8192,30,28,28,10297.628412
8192,30,28,29,10264.948841
8192,30,28,30,10207.951006
8192,30,29,1,10356.051862
8192,30,29,2,10365.649389
8192,30,29,3,10265.834056
8192,30,29,4,10221.916436
8192,30,29,5,10318.454332
8192,30,29,6,10277.401775
8192,30,29,7,10250.955153
8192,30,29,8,10843.405294
8192,30,29,9,10229.683305
8192,30,29,10,10480.927376
8192,30,29,11,10442.276470
8192,30,29,12,10245.149519
8192,30,29,13,10445.484634
8192,30,29,14,10431.560047
8192,30,29,15,10288.418209
8192,30,29,16,11449.683715
8192,30,29,17,10233.769025
8192,30,29,18,10240.421812
8192,30,29,19,12098.098588
8192,30,29,20,10402.830026
8192,30,29,21,10349.443068
8192,30,29,22,10303.637657
8192,30,29,23,10228.036278
8192,30,29,24,10289.817264
8192,30,29,25,10231.004094
8192,30,29,26,10384.308344
8192,30,29,27,10320.462846
8192,30,29,28,10302.732990
8192,30,29,29,10255.177490
8192,30,29,30,10303.532431
8192,30,30,1,10349.737257
8192,30,30,2,10297.436559
8192,30,30,3,12126.765642
8192,30,30,4,10289.892783
8192,30,30,5,10284.521513
8192,30,30,6,10289.072391
8192,30,30,7,10315.708619
8192,30,30,8,10329.880739
8192,30,30,9,10344.147374
8192,30,30,10,10277.464486
8192,30,30,11,10263.280665
8192,30,30,12,12094.738644
8192,30,30,13,10458.346331
8192,30,30,14,10431.948347
8192,30,30,15,10392.223965
8192,30,30,16,10251.940693
8192,30,30,17,10411.067938
8192,30,30,18,10315.726981
8192,30,30,19,10304.177068
8192,30,30,20,10283.243786
8192,30,30,21,10286.267520
8192,30,30,22,10241.568967
8192,30,30,23,12161.397509
8192,30,30,24,10289.545902
8192,30,30,25,12124.932152
8192,30,30,26,10248.703091
8192,30,30,27,10282.283060
8192,30,30,28,10328.532772
8192,30,30,29,10310.143626
8192,30,30,30,10358.716563
8192,30,31,1,10326.789889
8192,30,31,2,10233.397532
8192,30,31,3,10267.885008
8192,30,31,4,12180.665277
8192,30,31,5,10301.887833
8192,30,31,6,10314.005253
8192,30,31,7,10479.335127
8192,30,31,8,10424.507525
8192,30,31,9,10430.338482
8192,30,31,10,10272.222859
8192,30,31,11,12079.090027
8192,30,31,12,12093.734229
8192,30,31,13,10224.060460
8192,30,31,14,10375.465692
8192,30,31,15,12096.462933
8192,30,31,16,10939.308966
8192,30,31,17,10366.788932
8192,30,31,18,10302.693734
8192,30,31,19,10433.759081
8192,30,31,20,10434.773571
8192,30,31,21,10262.585992
8192,30,31,22,10286.889845
8192,30,31,23,10311.711993
8192,30,31,24,10205.781224
8192,30,31,25,10265.585184
8192,30,31,26,10369.567796
8192,30,31,27,10307.839005
8192,30,31,28,10286.211324
8192,30,31,29,10934.453806
8192,30,31,30,10374.868695
8192,30,32,1,10388.622931
8192,30,32,2,10459.084938
8192,30,32,3,10315.314512
8192,30,32,4,10301.757215
8192,30,32,5,10456.451347
8192,30,32,6,10278.408629
8192,30,32,7,10385.934901
8192,30,32,8,12125.309393
8192,30,32,9,12163.938479
8192,30,32,10,10349.047810
8192,30,32,11,12113.483231
8192,30,32,12,10310.893611
8192,30,32,13,10323.147918
8192,30,32,14,10316.222096
8192,30,32,15,12193.484837
8192,30,32,16,12094.890083
8192,30,32,17,10302.108493
8192,30,32,18,10328.623628
8192,30,32,19,10304.611183
8192,30,32,20,12129.845816
8192,30,32,21,10355.461904
8192,30,32,22,10233.885291
8192,30,32,23,11166.284584
8192,30,32,24,10410.490335
8192,30,32,25,10332.552272
8192,30,32,26,10364.761539
8192,30,32,27,10236.360019
8192,30,32,28,10278.108779
8192,30,32,29,10470.130422
8192,30,32,30,10350.887888
8192,30,33,1,10359.058142
8192,30,33,2,10294.468601
8192,30,33,3,10390.454066
8192,30,33,4,10219.168017
8192,30,33,5,10284.424000
8192,30,33,6,12136.192218
8192,30,33,7,10314.803455
8192,30,33,8,10299.403818
8192,30,33,9,12162.939830
8192,30,33,10,10302.416475
8192,30,33,11,10256.879822
8192,30,33,12,10294.305955
8192,30,33,13,10227.959002
8192,30,33,14,10294.666853
8192,30,33,15,10494.774703
8192,30,33,16,10355.470868
8192,30,33,17,10426.202809
8192,30,33,18,10407.641845
8192,30,33,19,10476.414235
8192,30,33,20,10287.090914
8192,30,33,21,10289.725726
8192,30,33,22,10283.256885
8192,30,33,23,10322.058259
8192,30,33,24,12492.931995
8192,30,33,25,10380.439379
8192,30,33,26,10304.386393
8192,30,33,27,12356.111702
8192,30,33,28,10289.233758
8192,30,33,29,10276.980940
8192,30,33,30,12394.723785
8192,30,34,1,10290.283141
8192,30,34,2,10549.818356
8192,30,34,3,10455.413047
8192,30,34,4,10234.805206
8192,30,34,5,10252.531379
8192,30,34,6,10212.192855
8192,30,34,7,10241.519266
8192,30,34,8,10250.155698
8192,30,34,9,10322.334305
8192,30,34,10,10331.305776
8192,30,34,11,10381.984107
8192,30,34,12,10322.791958
8192,30,34,13,10516.778663
8192,30,34,14,10330.355570
8192,30,34,15,10334.112246
8192,30,34,16,10311.516016
8192,30,34,17,10376.395816
8192,30,34,18,10351.032253
8192,30,34,19,10333.412567
8192,30,34,20,10300.977176
8192,30,34,21,10541.514210
8192,30,34,22,10370.905150
8192,30,34,23,10304.559964
8192,30,34,24,10924.485714
8192,30,34,25,10290.014269
8192,30,34,26,10275.013912
8192,30,34,27,10320.270402
8192,30,34,28,10328.381822
8192,30,34,29,10325.928409
8192,30,34,30,10327.614029
8192,30,35,1,11593.279358
8192,30,35,2,10335.912037
8192,30,35,3,10292.876284
8192,30,35,4,10416.143746
8192,30,35,5,10363.185156
8192,30,35,6,10442.447046
8192,30,35,7,10777.646593
8192,30,35,8,10225.245819
8192,30,35,9,10342.964491
8192,30,35,10,10274.088832
8192,30,35,11,10313.897320
8192,30,35,12,10268.092255
8192,30,35,13,10325.372263
8192,30,35,14,10264.253160
8192,30,35,15,10332.773096
8192,30,35,16,10260.552764
8192,30,35,17,10318.376375
8192,30,35,18,10345.164951
8192,30,35,19,10365.928132
8192,30,35,20,10342.541921
8192,30,35,21,10251.126057
8192,30,35,22,10339.791729
8192,30,35,23,10323.533060
8192,30,35,24,10299.045376
8192,30,35,25,12017.685484
8192,30,35,26,10249.585324
8192,30,35,27,10297.620244
8192,30,35,28,12107.926507
8192,30,35,29,10333.292241
8192,30,35,30,10452.993325
8192,30,36,1,11798.865936
8192,30,36,2,10422.033824
8192,30,36,3,10351.844349
8192,30,36,4,10253.021885
8192,30,36,5,10355.241800
8192,30,36,6,10343.652821
8192,30,36,7,10256.699997
8192,30,36,8,10372.046044
8192,30,36,9,10261.764728
8192,30,36,10,10321.153546
8192,30,36,11,10236.064733
8192,30,36,12,10346.728228
8192,30,36,13,10302.948256
8192,30,36,14,10239.608770
8192,30,36,15,10266.961956
8192,30,36,16,10350.082159
8192,30,36,17,10342.367887
8192,30,36,18,10310.586987
8192,30,36,19,10327.595320
8192,30,36,20,10261.598722
8192,30,36,21,10268.304680
8192,30,36,22,10435.124523
8192,30,36,23,10496.980403
8192,30,36,24,10756.505083
8192,30,36,25,10243.217361
8192,30,36,26,10261.399567
8192,30,36,27,10239.519677
8192,30,36,28,10334.301847
8192,30,36,29,10367.335266
8192,30,36,30,10398.448955
8192,30,37,1,11068.242851
8192,30,37,2,11445.387984
8192,30,37,3,10234.927038
8192,30,37,4,10301.043740
8192,30,37,5,10356.904892
8192,30,37,6,10217.863504
8192,30,37,7,10352.535781
8192,30,37,8,10357.293053
8192,30,37,9,10341.381492
8192,30,37,10,10337.896730
8192,30,37,11,10299.367472
8192,30,37,12,10310.245479
8192,30,37,13,10361.903542
8192,30,37,14,10346.429568
8192,30,37,15,10336.513378
8192,30,37,16,10434.001297
8192,30,37,17,10392.442329
8192,30,37,18,10392.407407
8192,30,37,19,10250.892468
8192,30,37,20,10291.724957
8192,30,37,21,10344.903495
8192,30,37,22,10252.187688
8192,30,37,23,10291.230783
8192,30,37,24,10371.107927
8192,30,37,25,10281.024542
8192,30,37,26,10314.915657
8192,30,37,27,10285.885002
8192,30,37,28,10284.708821
8192,30,37,29,10322.063044
8192,30,37,30,10289.209652
8192,30,38,1,10315.154062
8192,30,38,2,10259.928459
8192,30,38,3,10294.853009
8192,30,38,4,10386.144351
8192,30,38,5,11006.146837
8192,30,38,6,10246.767718
8192,30,38,7,10279.363719
8192,30,38,8,10315.524208
8192,30,38,9,11990.416732
8192,30,38,10,10359.557491
8192,30,38,11,10333.816573
8192,30,38,12,10396.223137
8192,30,38,13,12180.237051
8192,30,38,14,10294.652334
8192,30,38,15,10255.057997
8192,30,38,16,12168.857592
8192,30,38,17,10302.956655
8192,30,38,18,12242.742793
8192,30,38,19,10291.121928
8192,30,38,20,12207.648385
8192,30,38,21,10353.305142
8192,30,38,22,10226.154429
8192,30,38,23,12250.792930
8192,30,38,24,12263.510767
8192,30,38,25,10247.778421
8192,30,38,26,12221.313769
8192,30,38,27,10331.072930
8192,30,38,28,10295.983584
8192,30,38,29,12112.775513
8192,30,38,30,10254.143785
8192,30,39,1,10359.229211
8192,30,39,2,10400.708039
8192,30,39,3,11747.241211
8192,30,39,4,10365.440243
8192,30,39,5,10457.436260
8192,30,39,6,10354.881850
8192,30,39,7,10360.561725
8192,30,39,8,10406.824858
8192,30,39,9,12083.285732
8192,30,39,10,12247.885619
8192,30,39,11,10355.861557
8192,30,39,12,10398.893341
8192,30,39,13,10389.129752
8192,30,39,14,12149.572906
8192,30,39,15,10360.409560
8192,30,39,16,10362.403063
8192,30,39,17,12149.726140
8192,30,39,18,12240.616753
8192,30,39,19,12263.898565
8192,30,39,20,10389.866539
8192,30,39,21,12169.342996
8192,30,39,22,12248.978958
8192,30,39,23,10409.636114
8192,30,39,24,10405.489689
8192,30,39,25,10446.761917
8192,30,39,26,10470.698654
8192,30,39,27,12103.600062
8192,30,39,28,10392.001283
8192,30,39,29,10424.774344
8192,30,39,30,10330.924155
8192,30,40,1,12207.549866
8192,30,40,2,10376.808363
8192,30,40,3,10431.210725
8192,30,40,4,11762.923415
8192,30,40,5,10384.553046
8192,30,40,6,10388.038698
8192,30,40,7,10445.712460
8192,30,40,8,10374.667707
8192,30,40,9,12129.459585
8192,30,40,10,12145.689243
8192,30,40,11,10417.426497
8192,30,40,12,11297.265595
8192,30,40,13,12236.029191
8192,30,40,14,10348.747771
8192,30,40,15,10310.804950
8192,30,40,16,10375.930290
8192,30,40,17,10425.370352
8192,30,40,18,12263.880058
8192,30,40,19,10548.754819
8192,30,40,20,11944.640146
8192,30,40,21,10376.439896
8192,30,40,22,12235.205628
8192,30,40,23,10345.817585
8192,30,40,24,10237.943900
8192,30,40,25,10368.540739
8192,30,40,26,10243.952673
8192,30,40,27,10352.509559
8192,30,40,28,10308.727488
8192,30,40,29,10268.058799
8192,30,40,30,10307.756047
8192,30,41,1,10260.164673
8192,30,41,2,10287.774572
8192,30,41,3,10293.823474
8192,30,41,4,10293.496026
8192,30,41,5,10295.267536
8192,30,41,6,10273.456294
8192,30,41,7,10320.794621
8192,30,41,8,10318.896745
8192,30,41,9,10267.349317
8192,30,41,10,10319.655561
8192,30,41,11,10323.945549
8192,30,41,12,10380.864186
8192,30,41,13,10437.046999
8192,30,41,14,10405.858267
8192,30,41,15,10289.148971
8192,30,41,16,10421.465798
8192,30,41,17,10244.570822
8192,30,41,18,10350.223169
8192,30,41,19,10311.607607
8192,30,41,20,10318.860831
8192,30,41,21,10285.644272
8192,30,41,22,10255.663914
8192,30,41,23,10293.977574
8192,30,41,24,10330.723588
8192,30,41,25,10290.523706
8192,30,41,26,10290.914862
8192,30,41,27,10314.358615
8192,30,41,28,10351.835026
8192,30,41,29,10280.627176
8192,30,41,30,10257.596465
8192,30,42,1,10312.863381
8192,30,42,2,10356.751772
8192,30,42,3,10360.726800
8192,30,42,4,12134.068584
8192,30,42,5,12134.249326
8192,30,42,6,10442.097169
8192,30,42,7,11941.415374
8192,30,42,8,12053.368290
8192,30,42,9,10335.581844
8192,30,42,10,10264.195633
8192,30,42,11,10353.921746
8192,30,42,12,10382.175611
8192,30,42,13,10392.963272
8192,30,42,14,10387.497483
8192,30,42,15,10403.431628
8192,30,42,16,10415.039348
8192,30,42,17,10342.241496
8192,30,42,18,10248.410492
8192,30,42,19,10327.258010
8192,30,42,20,10357.971710
8192,30,42,21,10307.708723
8192,30,42,22,10323.721760
8192,30,42,23,10309.368697
8192,30,42,24,10383.611569
8192,30,42,25,10383.916804
8192,30,42,26,10314.042319
8192,30,42,27,10326.007287
8192,30,42,28,10279.063400
8192,30,42,29,10403.267517
8192,30,42,30,10380.296104
8192,30,43,1,10379.308505
8192,30,43,2,10375.322031
8192,30,43,3,10316.447179
8192,30,43,4,10351.568304
8192,30,43,5,10326.126343
8192,30,43,6,10282.907814
8192,30,43,7,12511.850588
8192,30,43,8,10291.324602
8192,30,43,9,10403.338020
8192,30,43,10,10377.518201
8192,30,43,11,10318.046278
8192,30,43,12,12507.902383
8192,30,43,13,10313.136466
8192,30,43,14,12496.909007
8192,30,43,15,10421.960444
8192,30,43,16,12398.526546
8192,30,43,17,12542.394213
8192,30,43,18,10281.880086
8192,30,43,19,10282.717538
8192,30,43,20,10240.192836
8192,30,43,21,10339.425953
8192,30,43,22,10377.608002
8192,30,43,23,10490.293326
8192,30,43,24,10396.160954
8192,30,43,25,10385.442177
8192,30,43,26,12332.161880
8192,30,43,27,10428.545269
8192,30,43,28,10249.547068
8192,30,43,29,11775.165360
8192,30,43,30,10269.776438
8192,30,44,1,10369.231861
8192,30,44,2,12120.879036
8192,30,44,3,10398.074298
8192,30,44,4,10247.308972
8192,30,44,5,12110.595440
8192,30,44,6,10255.747991
8192,30,44,7,12129.824106
8192,30,44,8,10230.152540
8192,30,44,9,12120.342050
8192,30,44,10,10235.108387
8192,30,44,11,12120.316682
8192,30,44,12,10390.268980
8192,30,44,13,10234.990350
8192,30,44,14,10287.798985
8192,30,44,15,10303.632915
8192,30,44,16,10384.320638
8192,30,44,17,10341.066137
8192,30,44,18,10280.399835
8192,30,44,19,10248.756747
8192,30,44,20,12085.823923
8192,30,44,21,10283.847256
8192,30,44,22,10255.989790
8192,30,44,23,10247.046952
8192,30,44,24,10379.942128
8192,30,44,25,11494.605402
8192,30,44,26,10342.321986
8192,30,44,27,10229.143382
8192,30,44,28,10336.875417
8192,30,44,29,10217.524077
8192,30,44,30,10311.256892
8192,30,45,1,10723.003965
8192,30,45,2,10219.783477
8192,30,45,3,10271.935611
8192,30,45,4,12093.248460
8192,30,45,5,10229.138204
8192,30,45,6,12123.374951
8192,30,45,7,10310.937946
8192,30,45,8,10254.365265
8192,30,45,9,12139.159256
8192,30,45,10,10409.348477
8192,30,45,11,10359.437783
8192,30,45,12,10244.547057
8192,30,45,13,12073.781451
8192,30,45,14,10235.658842
8192,30,45,15,10234.742676
8192,30,45,16,10278.280365
8192,30,45,17,10257.110773
8192,30,45,18,10390.340212
8192,30,45,19,12154.136289
8192,30,45,20,10233.612248
8192,30,45,21,10247.696891
8192,30,45,22,12122.184120
8192,30,45,23,10265.964277
8192,30,45,24,10403.689312
8192,30,45,25,10263.625495
8192,30,45,26,10255.524676
8192,30,45,27,12125.210406
8192,30,45,28,10311.630339
8192,30,45,29,10262.544170
8192,30,45,30,10407.744462
8192,30,46,1,10238.882114
8192,30,46,2,11808.303589
8192,30,46,3,10347.673595
8192,30,46,4,10425.749773
8192,30,46,5,12111.620313
8192,30,46,6,10380.286520
8192,30,46,7,10258.573705
8192,30,46,8,10430.267659
8192,30,46,9,12166.770127
8192,30,46,10,10346.405108
8192,30,46,11,10238.035496
8192,30,46,12,12127.316507
8192,30,46,13,10504.733424
8192,30,46,14,10338.584386
