k,rep,call_idx,call_time_ms
60,18,15,1215.226709
60,18,16,1224.937360
60,18,17,1384.031946
60,18,18,1397.814658
60,18,19,1384.537100
60,18,20,1381.296427
60,18,21,1219.857646
60,18,22,1388.576111
60,18,23,1228.416171
60,18,24,1385.264338
60,18,25,1229.537743
60,18,26,1384.762289
60,18,27,1230.044842
60,18,28,1232.035816
60,18,29,1383.002345
60,18,30,1385.980366
60,18,31,1229.302109
60,18,32,1225.345042
60,18,33,1215.376494
60,18,34,1384.680889
60,18,35,1228.024675
60,18,36,1227.758350
60,18,37,1384.680621
60,18,38,1388.816889
60,18,39,1228.904748
60,18,40,1229.210401
60,18,41,1383.709005
60,18,42,1215.791256
60,18,43,1246.516789
60,18,44,1388.669974
60,18,45,1386.182953
60,18,46,1218.615579
60,18,47,1390.213556
60,18,48,1383.720455
60,18,49,1393.442274
60,18,50,1389.117614
60,18,51,1215.549641
60,18,52,1295.765191
60,18,53,1217.744403
60,18,54,1212.682339
60,18,55,1227.594323
60,18,56,1215.242942
60,18,57,1218.582913
60,18,58,1221.947222
60,18,59,1377.886952
60,18,60,1226.613548
60,19,1,1380.060583
60,19,2,1227.268074
60,19,3,1385.358145
60,19,4,1388.157999
60,19,5,1384.149442
60,19,6,1221.436028
60,19,7,1222.766235
60,19,8,1398.790535
60,19,9,1222.397750
60,19,10,1391.111625
60,19,11,1215.279157
60,19,12,1381.344835
60,19,13,1218.996616
60,19,14,1388.003496
60,19,15,1393.946550
60,19,16,1218.478863
60,19,17,1386.557459
60,19,18,1382.671384
60,19,19,1384.797978
60,19,20,1393.592746
60,19,21,1226.224434
60,19,22,1384.894753
60,19,23,1380.427969
60,19,24,1224.450647
60,19,25,1228.816442
60,19,26,1383.547731
60,19,27,1223.702392
60,19,28,1227.275224
60,19,29,1230.230078
60,19,30,1225.256854
60,19,31,1375.781163
60,19,32,1224.093614
60,19,33,1383.881597
60,19,34,1378.314448
60,19,35,1218.989910
60,19,36,1214.077163
60,19,37,1381.406830
60,19,38,1218.583002
60,19,39,1227.523964
60,19,40,1380.283513
60,19,41,1218.675248
60,19,42,1218.029884
60,19,43,1228.570230
60,19,44,1230.035459
60,19,45,1218.295782
60,19,46,1214.943152
60,19,47,1227.842600
60,19,48,1219.021221
60,19,49,1216.679310
60,19,50,1213.924794
60,19,51,1223.436940
60,19,52,1229.908776
60,19,53,1228.452283
60,19,54,1227.919226
60,19,55,1388.175221
60,19,56,1228.674907
60,19,57,1222.003375
60,19,58,1216.518339
60,19,59,1379.172072
60,19,60,1219.867843
60,20,1,1223.923244
60,20,2,1377.857468
60,20,3,1214.750577
60,20,4,1215.094991
60,20,5,1228.896273
60,20,6,1214.946292
60,20,7,1379.343510
60,20,8,1379.419611
60,20,9,1390.786057
60,20,10,1216.778879
60,20,11,1224.566599
60,20,12,1227.613836
60,20,13,1238.568872
60,20,14,1223.081213
60,20,15,1229.304237
60,20,16,1218.734622
60,20,17,1219.167722
60,20,18,1228.156985
60,20,19,1380.842126
60,20,20,1222.145995
60,20,21,1218.882234
60,20,22,1228.074803
60,20,23,1228.971924
60,20,24,1224.506009
60,20,25,1218.922356
60,20,26,1225.107238
60,20,27,1212.414655
60,20,28,1223.040416
60,20,29,1232.999924
60,20,30,1231.587172
60,20,31,1227.738795
60,20,32,1212.571055
60,20,33,1226.973470
60,20,34,1219.124828
60,20,35,1229.331873
60,20,36,1226.431179
60,20,37,1224.453340
60,20,38,1216.979423
60,20,39,1230.607027
60,20,40,1384.331429
60,20,41,1226.419562
60,20,42,1387.279974
60,20,43,1216.555780
60,20,44,1381.909200
60,20,45,1220.793862
60,20,46,1228.429152
60,20,47,1213.632429
60,20,48,1216.643576
60,20,49,1383.114492
60,20,50,1216.187739
60,20,51,1226.780475
60,20,52,1380.742926
60,20,53,1230.833171
60,20,54,1232.681377
60,20,55,1226.608251
60,20,56,1384.135824
60,20,57,1229.225038
60,20,58,1385.292375
60,20,59,1224.850825
60,20,60,1231.273819
60,21,1,1382.400990
60,21,2,1226.352959
60,21,3,1216.338157
60,21,4,1382.311829
60,21,5,1226.544259
60,21,6,1230.835703
60,21,7,1383.248249
60,21,8,1226.216009
60,21,9,1387.951647
60,21,10,1229.617185
60,21,11,1219.127807
60,21,12,1391.293265
60,21,13,1229.284764
60,21,14,1229.662811
60,21,15,1224.910165
60,21,16,1385.078799
60,21,17,1385.798840
60,21,18,1231.305397
60,21,19,1383.832021
60,21,20,1232.402917
60,21,21,1390.432377
60,21,22,1382.625300
60,21,23,1380.886940
60,21,24,1225.618697
60,21,25,1234.023672
60,21,26,1224.995189
60,21,27,1227.543286
60,21,28,1218.325915
60,21,29,1395.394394
60,21,30,1223.819468
60,21,31,1384.680632
60,21,32,1222.773217
60,21,33,1243.352685
60,21,34,1224.893461
60,21,35,1382.622344
60,21,36,1212.320153
60,21,37,1230.549847
60,21,38,1241.974414
60,21,39,1382.745801
60,21,40,1382.755274
60,21,41,1227.356100
60,21,42,1383.496775
60,21,43,1223.717511
60,21,44,1384.509372
60,21,45,1228.151115
60,21,46,1307.807249
60,21,47,1383.715127
60,21,48,1238.210783
60,21,49,1228.449455
60,21,50,1226.472585
60,21,51,1249.508302
60,21,52,1223.449659
60,21,53,1387.297437
60,21,54,1238.746923
60,21,55,1227.044176
60,21,56,1227.674867
60,21,57,1215.997223
60,21,58,1223.887206
60,21,59,1227.105630
60,21,60,1231.336614
60,22,1,1392.030996
60,22,2,1220.797066
60,22,3,1230.735218
60,22,4,1385.488953
60,22,5,1390.147571
60,22,6,1221.706360
60,22,7,1224.718332
60,22,8,1224.842068
60,22,9,1246.262708
60,22,10,1227.918324
60,22,11,1223.845503
60,22,12,1384.338876
60,22,13,1246.529693
60,22,14,1237.852881
60,22,15,1225.941621
60,22,16,1384.211927
60,22,17,1241.155700
60,22,18,1379.320279
60,22,19,1223.426222
60,22,20,1227.542161
60,22,21,1391.013418
60,22,22,1223.063717
60,22,23,1243.363936
60,22,24,1391.879128
60,22,25,1385.991659
60,22,26,1208.294067
60,22,27,1225.563803
60,22,28,1227.163098
60,22,29,1243.200533
60,22,30,1240.591877
60,22,31,1383.483888
60,22,32,1229.616621
60,22,33,1241.953346
60,22,34,1384.496858
60,22,35,1222.870055
60,22,36,1221.727265
60,22,37,1234.483892
60,22,38,1232.754455
60,22,39,1229.857529
60,22,40,1384.602787
60,22,41,1246.435917
60,22,42,1230.368863
60,22,43,1225.360781
60,22,44,1385.175355
60,22,45,1236.400659
60,22,46,1246.764015
60,22,47,1231.315966
60,22,48,1243.854847
60,22,49,1222.066079
60,22,50,1380.181745
60,22,51,1240.614487
60,22,52,1230.431471
60,22,53,1380.994407
60,22,54,1237.052786
60,22,55,1238.680944
60,22,56,1380.422834
60,22,57,1224.432707
60,22,58,1239.458797
60,22,59,1220.286985
60,22,60,1237.707587
60,23,1,1223.379261
60,23,2,1226.070788
60,23,3,1235.203148
60,23,4,1225.258007
60,23,5,1222.257943
60,23,6,1225.449207
60,23,7,1226.497277
60,23,8,1233.438319
60,23,9,1229.191898
60,23,10,1229.337678
60,23,11,1223.800351
60,23,12,1222.038615
60,23,13,1229.641605
60,23,14,1226.267952
60,23,15,1227.876249
60,23,16,1226.184875
60,23,17,1230.447718
60,23,18,1233.750208
60,23,19,1217.860308
60,23,20,1225.734916
60,23,21,1222.197489
60,23,22,1222.383656
60,23,23,1379.424309
60,23,24,1227.920545
60,23,25,1227.446831
60,23,26,1230.190204
60,23,27,1220.446031
60,23,28,1376.133482
60,23,29,1227.531309
60,23,30,1219.647328
60,23,31,1382.158438
60,23,32,1224.848869
60,23,33,1217.695951
60,23,34,1237.602130
60,23,35,1224.788468
60,23,36,1221.338108
60,23,37,1220.333451
60,23,38,1224.453863
60,23,39,1222.318119
60,23,40,1228.213598
60,23,41,1239.383788
60,23,42,1240.495499
60,23,43,1376.614962
60,23,44,1211.460418
60,23,45,1377.478611
60,23,46,1211.902796
60,23,47,1242.931812
60,23,48,1392.289562
60,23,49,1236.636960
60,23,50,1245.373019
60,23,51,1398.130451
60,23,52,1215.111928
60,23,53,1227.082750
60,23,54,1387.118274
60,23,55,1221.453279
60,23,56,1218.949537
60,23,57,1237.032924
60,23,58,1228.354012
60,23,59,1220.827075
60,23,60,1222.972078
60,24,1,1213.171881
60,24,2,1215.443238
60,24,3,1384.860255
60,24,4,1382.022388
60,24,5,1286.456040
60,24,6,1385.499660
60,24,7,1240.142402
60,24,8,1243.335339
60,24,9,1217.462751
60,24,10,1222.729283
60,24,11,1214.034640
60,24,12,1220.206933
60,24,13,1220.523663
60,24,14,1211.299344
60,24,15,1243.964374
60,24,16,1236.273629
60,24,17,1210.330884
60,24,18,1227.464267
60,24,19,1225.347546
60,24,20,1222.838185
60,24,21,1220.905027
60,24,22,1215.370850
60,24,23,1229.072533
60,24,24,1235.068110
60,24,25,1217.567741
60,24,26,1221.901810
60,24,27,1245.008270
60,24,28,1243.242775
60,24,29,1240.941994
60,24,30,1218.258662
60,24,31,1214.170062
60,24,32,1219.655913
60,24,33,1241.402023
60,24,34,1222.843595
60,24,35,1219.072475
60,24,36,1384.230108
60,24,37,1214.166457
60,24,38,1215.831747
60,24,39,1241.121875
60,24,40,1242.905643
60,24,41,1243.002744
60,24,42,1218.471804
60,24,43,1243.532745
60,24,44,1214.946088
60,24,45,1214.460996
60,24,46,1210.062804
60,24,47,1241.149532
60,24,48,1243.868630
60,24,49,1216.299253
60,24,50,1210.467954
60,24,51,1226.273633
60,24,52,1244.911707
60,24,53,1222.021962
60,24,54,1215.224974
60,24,55,1397.721796
60,24,56,1400.978663
60,24,57,1219.328298
60,24,58,1217.738397
60,24,59,1221.144299
60,24,60,1223.526843
60,25,1,1223.803719
60,25,2,1399.167398
60,25,3,1220.835979
60,25,4,1222.089950
60,25,5,1216.437729
60,25,6,1397.733390
60,25,7,1214.117594
60,25,8,1219.395194
60,25,9,1224.454607
60,25,10,1239.672441
60,25,11,1228.458061
60,25,12,1219.827811
60,25,13,1224.883724
60,25,14,1220.980563
60,25,15,1216.305589
60,25,16,1226.433070
60,25,17,1268.048749
60,25,18,1218.639140
60,25,19,1215.563587
60,25,20,1245.958159
60,25,21,1218.065152
60,25,22,1216.773394
60,25,23,1214.751522
60,25,24,1225.051882
60,25,25,1219.728692
60,25,26,1215.014488
60,25,27,1211.714690
60,25,28,1219.275320
60,25,29,1218.368332
60,25,30,1216.363319
60,25,31,1209.719035
60,25,32,1399.196956
60,25,33,1397.223167
60,25,34,1216.027018
60,25,35,1221.839067
60,25,36,1390.929074
60,25,37,1220.415262
60,25,38,1222.257811
60,25,39,1210.595745
60,25,40,1402.933064
60,25,41,1218.810612
60,25,42,1211.001910
60,25,43,1213.844857
60,25,44,1210.014721
60,25,45,1383.479276
60,25,46,1397.013794
60,25,47,1220.580184
60,25,48,1229.024012
60,25,49,1252.710967
60,25,50,1397.644737
60,25,51,1224.888504
60,25,52,1221.399654
60,25,53,1214.966371
60,25,54,1396.958456
60,25,55,1212.551984
60,25,56,1222.551840
60,25,57,1229.472662
60,25,58,1220.963486
60,25,59,1225.821110
60,25,60,1398.361154
60,26,1,1229.495037
60,26,2,1398.368452
60,26,3,1226.176108
60,26,4,1400.228061
60,26,5,1379.272397
60,26,6,1228.506820
60,26,7,1223.112145
60,26,8,1225.625523
60,26,9,1222.053225
60,26,10,1218.836265
60,26,11,1223.036269
60,26,12,1392.195566
60,26,13,1215.785816
60,26,14,1210.817557
60,26,15,1210.980279
60,26,16,1214.099183
60,26,17,1224.706066
60,26,18,1217.887186
60,26,19,1212.088943
60,26,20,1218.347841
60,26,21,1215.187352
60,26,22,1217.994761
60,26,23,1213.727558
60,26,24,1219.455323
60,26,25,1223.445121
60,26,26,1212.699808
60,26,27,1212.776119
60,26,28,1218.734723
60,26,29,1220.963468
60,26,30,1225.310010
60,26,31,1211.394255
60,26,32,1224.985386
60,26,33,1225.207173
60,26,34,1217.993819
60,26,35,1214.825870
60,26,36,1391.385046
60,26,37,1213.111466
60,26,38,1221.086437
60,26,39,1221.469388
60,26,40,1393.444420
60,26,41,1215.728446
60,26,42,1223.679767
60,26,43,1208.937690
60,26,44,1218.160008
60,26,45,1217.824336
60,26,46,1211.969870
60,26,47,1214.125448
60,26,48,1215.924844
60,26,49,1403.163867
60,26,50,1225.759666
60,26,51,1212.367814
60,26,52,1392.743971
60,26,53,1221.215828
60,26,54,1213.930110
60,26,55,1396.273548
60,26,56,1208.874669
60,26,57,1211.181780
60,26,58,1396.217741
60,26,59,1218.901916
60,26,60,1392.026253
60,27,1,1377.546431
60,27,2,1212.849812
60,27,3,1394.288789
60,27,4,1223.085388
60,27,5,1214.900434
60,27,6,1412.076613
60,27,7,1216.812668
60,27,8,1219.175016
60,27,9,1224.259566
60,27,10,1411.252455
60,27,11,1213.518535
60,27,12,1209.478861
60,27,13,1399.554288
60,27,14,1219.882588
60,27,15,1221.263989
60,27,16,1211.922686
60,27,17,1396.647713
60,27,18,1221.568056
60,27,19,1211.834495
60,27,20,1215.222339
60,27,21,1212.732845
60,27,22,1219.683217
60,27,23,1215.384573
60,27,24,1394.564364
60,27,25,1217.231931
60,27,26,1224.067601
60,27,27,1214.194961
60,27,28,1223.374620
60,27,29,1398.102320
60,27,30,1215.399550
60,27,31,1396.882119
60,27,32,1399.179681
60,27,33,1216.682603
60,27,34,1220.907213
60,27,35,1217.895569
60,27,36,1211.260815
60,27,37,1217.975133
60,27,38,1222.949119
60,27,39,1396.205928
60,27,40,1213.165786
60,27,41,1221.878411
60,27,42,1223.013222
60,27,43,1213.607611
60,27,44,1379.532318
60,27,45,1220.544622
60,27,46,1215.506309
60,27,47,1383.996509
60,27,48,1400.277303
60,27,49,1219.983241
60,27,50,1219.622105
60,27,51,1219.727387
60,27,52,1215.265008
60,27,53,1399.765348
60,27,54,1223.682105
60,27,55,1219.534917
60,27,56,1397.016276
60,27,57,1226.388741
60,27,58,1382.772854
60,27,59,1218.464011
60,27,60,1213.407930
60,28,1,1385.840330
60,28,2,1398.659904
60,28,3,1221.260826
60,28,4,1211.453053
60,28,5,1218.684285
60,28,6,1398.132506
60,28,7,1395.912387
60,28,8,1211.192389
60,28,9,1217.823528
60,28,10,1400.675705
60,28,11,1210.219630
60,28,12,1219.533944
60,28,13,1215.456355
60,28,14,1220.591386
60,28,15,1210.630602
60,28,16,1221.724374
60,28,17,1213.294039
60,28,18,1219.211509
60,28,19,1220.248201
60,28,20,1377.565384
60,28,21,1397.571004
60,28,22,1222.165549
60,28,23,1212.193239
60,28,24,1218.891457
60,28,25,1220.997524
60,28,26,1212.825072
60,28,27,1397.544146
60,28,28,1237.271971
60,28,29,1221.181824
60,28,30,1346.833404
60,28,31,1220.730935
60,28,32,1218.508604
60,28,33,1402.180258
60,28,34,1397.455631
60,28,35,1219.253127
60,28,36,1211.276549
60,28,37,1213.622344
60,28,38,1401.977551
60,28,39,1219.477160
60,28,40,1211.749956
60,28,41,1221.529982
60,28,42,1218.971680
60,28,43,1218.240917
60,28,44,1214.706913
60,28,45,1210.991573
60,28,46,1235.557679
60,28,47,1224.462088
60,28,48,1401.120995
60,28,49,1215.978436
60,28,50,1217.142200
60,28,51,1380.083926
60,28,52,1387.101192
60,28,53,1392.124308
60,28,54,1235.577182
60,28,55,1221.118532
60,28,56,1399.388914
60,28,57,1224.445086
60,28,58,1212.534481
60,28,59,1221.494311
60,28,60,1229.988164
60,29,1,1215.186111
60,29,2,1226.884778
60,29,3,1220.770698
60,29,4,1216.667433
60,29,5,1223.028248
60,29,6,1220.277118
60,29,7,1224.857225
60,29,8,1396.741908
60,29,9,1224.172787
60,29,10,1230.726533
60,29,11,1222.907056
60,29,12,1211.523216
60,29,13,1213.980316
60,29,14,1382.405884
60,29,15,1232.305718
60,29,16,1225.013159
60,29,17,1221.605160
60,29,18,1232.486098
60,29,19,1399.658850
60,29,20,1396.462617
60,29,21,1225.408750
60,29,22,1229.242100
60,29,23,1400.834166
60,29,24,1231.652029
60,29,25,1396.914448
60,29,26,1390.619912
60,29,27,1225.939636
60,29,28,1220.659623
60,29,29,1229.649357
60,29,30,1225.687053
60,29,31,1394.454387
60,29,32,1212.919588
60,29,33,1210.412063
60,29,34,1228.305829
60,29,35,1397.529895
60,29,36,1374.635251
60,29,37,1218.683878
60,29,38,1398.105264
60,29,39,1387.756342
60,29,40,1218.250671
60,29,41,1214.680315
60,29,42,1217.379053
60,29,43,1225.083858
60,29,44,1388.456276
60,29,45,1219.286932
60,29,46,1215.712406
60,29,47,1218.087266
60,29,48,1216.022531
60,29,49,1211.477180
60,29,50,1223.559513
60,29,51,1212.369921
60,29,52,1223.258134
60,29,53,1213.021258
60,29,54,1214.770972
60,29,55,1219.137926
60,29,56,1225.469909
60,29,57,1210.482392
60,29,58,1389.433936
60,29,59,1224.631322
60,29,60,1210.954684
60,30,1,1216.168805
60,30,2,1211.091067
60,30,3,1219.098352
60,30,4,1207.784678
60,30,5,1215.541760
60,30,6,1389.509397
60,30,7,1395.896866
60,30,8,1216.520157
60,30,9,1217.123714
60,30,10,1214.145710
60,30,11,1218.698450
60,30,12,1216.261294
60,30,13,1214.128917
60,30,14,1222.010338
60,30,15,1212.913524
60,30,16,1389.470007
60,30,17,1221.941459
60,30,18,1213.978358
60,30,19,1223.503539
60,30,20,1212.723866
60,30,21,1214.425734
60,30,22,1218.021809
60,30,23,1403.140414
60,30,24,1405.241830
60,30,25,1216.082050
60,30,26,1404.308921
60,30,27,1403.428741
60,30,28,1217.873290
60,30,29,1209.031630
60,30,30,1220.787318
60,30,31,1218.413699
60,30,32,1214.219387
60,30,33,1215.873195
60,30,34,1213.712161
60,30,35,1224.272430
60,30,36,1217.826584
60,30,37,1234.487964
60,30,38,1211.023588
60,30,39,1226.890014
60,30,40,1285.142239
60,30,41,1379.824843
60,30,42,1380.818524
60,30,43,1221.754102
60,30,44,1388.917833
60,30,45,1223.050544
60,30,46,1217.590918
60,30,47,1226.283232
60,30,48,1223.102210
60,30,49,1220.232197
60,30,50,1220.237482
60,30,51,1384.794944
60,30,52,1220.064018
60,30,53,1211.475419
60,30,54,1218.224507
60,30,55,1386.854053
60,30,56,1223.977897
60,30,57,1217.641893
60,30,58,1216.873252
60,30,59,1385.579118
60,30,60,1385.199399
60,31,1,1215.265627
60,31,2,1395.342840
60,31,3,1219.187538
60,31,4,1213.450811
60,31,5,1216.772262
60,31,6,1384.229270
60,31,7,1217.928888
60,31,8,1211.522201
60,31,9,1223.194190
60,31,10,1388.913253
60,31,11,1220.193658
60,31,12,1214.274134
60,31,13,1385.427384
60,31,14,1383.893385
60,31,15,1221.391651
60,31,16,1225.472069
60,31,17,1217.877928
60,31,18,1222.082903
60,31,19,1223.577732
60,31,20,1380.097072
60,31,21,1377.935267
60,31,22,1211.475366
60,31,23,1220.008084
60,31,24,1385.930229
60,31,25,1381.764131
60,31,26,1216.928137
60,31,27,1212.863392
60,31,28,1222.328778
60,31,29,1217.048661
60,31,30,1382.340119
60,31,31,1385.220101
60,31,32,1381.562310
60,31,33,1217.419462
60,31,34,1223.308183
60,31,35,1213.464322
60,31,36,1219.451096
60,31,37,1378.342740
60,31,38,1218.982614
60,31,39,1219.171523
60,31,40,1221.894660
60,31,41,1220.691744
60,31,42,1217.098055
60,31,43,1215.049855
60,31,44,1240.455424
60,31,45,1219.602730
60,31,46,1217.663688
60,31,47,1225.725215
60,31,48,1221.315703
60,31,49,1215.916834
60,31,50,1221.714191
60,31,51,1384.064184
60,31,52,1218.518726
60,31,53,1213.828266
60,31,54,1212.314241
60,31,55,1221.206491
60,31,56,1379.402353
60,31,57,1382.609303
60,31,58,1384.781682
60,31,59,1215.532079
60,31,60,1222.571744
60,32,1,1383.024695
60,32,2,1382.749999
60,32,3,1215.500596
60,32,4,1212.503474
60,32,5,1215.392857
60,32,6,1224.666718
60,32,7,1215.647497
60,32,8,1225.299803
60,32,9,1223.096061
60,32,10,1226.044898
60,32,11,1223.264899
60,32,12,1225.038468
60,32,13,1212.745686
60,32,14,1217.127568
60,32,15,1225.646605
60,32,16,1226.096200
60,32,17,1224.481511
60,32,18,1220.785366
60,32,19,1220.691650
60,32,20,1229.067313
60,32,21,1223.331513
60,32,22,1242.794991
60,32,23,1221.961193
60,32,24,1227.629923
60,32,25,1229.094513
60,32,26,1222.871879
60,32,27,1231.962106
60,32,28,1243.641318
60,32,29,1221.868148
60,32,30,1224.590721
60,32,31,1223.624654
60,32,32,1326.142916
60,32,33,1384.185030
60,32,34,1222.581460
60,32,35,1224.095673
60,32,36,1217.669541
60,32,37,1230.750396
60,32,38,1221.125894
60,32,39,1224.355224
60,32,40,1225.760810
60,32,41,1229.320336
60,32,42,1379.709062
60,32,43,1215.850040
60,32,44,1216.264614
60,32,45,1228.020554
60,32,46,1382.044103
60,32,47,1218.445561
60,32,48,1223.250855
60,32,49,1377.648452
60,32,50,1379.677056
60,32,51,1221.491530
60,32,52,1220.422240
60,32,53,1385.765807
60,32,54,1222.192792
60,32,55,1208.624580
60,32,56,1379.516635
60,32,57,1221.403822
60,32,58,1217.288476
60,32,59,1210.038664
60,32,60,1384.643446
60,33,1,1218.415740
60,33,2,1209.672912
60,33,3,1221.101970
60,33,4,1220.556472
60,33,5,1211.591908
60,33,6,1209.999847
60,33,7,1378.589288
60,33,8,1221.411115
60,33,9,1222.211497
60,33,10,1380.430612
60,33,11,1216.326687
60,33,12,1220.537407
60,33,13,1222.538802
60,33,14,1207.677344
60,33,15,1206.268715
60,33,16,1394.484496
60,33,17,1208.891790
60,33,18,1218.485956
60,33,19,1222.251451
60,33,20,1213.108580
60,33,21,1211.906500
60,33,22,1208.233677
60,33,23,1223.872035
60,33,24,1393.159343
60,33,25,1222.763753
60,33,26,1294.513901
60,33,27,1217.018355
60,33,28,1220.161100
60,33,29,1315.018196
60,33,30,1392.585393
60,33,31,1218.588634
60,33,32,1210.011943
60,33,33,1217.360354
60,33,34,1214.472313
60,33,35,1221.925859
60,33,36,1216.881695
60,33,37,1220.788320
60,33,38,1395.252273
60,33,39,1220.365412
60,33,40,1207.770968
60,33,41,1414.276640
60,33,42,1215.197872
60,33,43,1221.060592
60,33,44,1219.522692
60,33,45,1218.094872
60,33,46,1214.330100
60,33,47,1220.971843
60,33,48,1399.344809
60,33,49,1401.118846
60,33,50,1218.805301
60,33,51,1210.219634
60,33,52,1380.373529
60,33,53,1223.421118
60,33,54,1223.041127
60,33,55,1219.332670
60,33,56,1210.872621
60,33,57,1223.275076
60,33,58,1214.996799
60,33,59,1209.647616
60,33,60,1212.971028
60,34,1,1220.151055
60,34,2,1222.530660
60,34,3,1213.111218
60,34,4,1213.488802
60,34,5,1212.850237
60,34,6,1220.853092
60,34,7,1394.968858
60,34,8,1217.876226
60,34,9,1218.254614
60,34,10,1225.632731
60,34,11,1400.661886
60,34,12,1210.902025
60,34,13,1222.217336
60,34,14,1214.041870
60,34,15,1219.405113
60,34,16,1401.831009
60,34,17,1208.502081
60,34,18,1404.922698
60,34,19,1219.670480
60,34,20,1216.348631
60,34,21,1404.582322
60,34,22,1217.911016
60,34,23,1217.729023
60,34,24,1216.532984
60,34,25,1220.901909
60,34,26,1215.724132
60,34,27,1395.451923
60,34,28,1398.979809
60,34,29,1207.865989
60,34,30,1222.567059
60,34,31,1384.536494
60,34,32,1213.167770
60,34,33,1211.645740
60,34,34,1219.910076
60,34,35,1214.977717
60,34,36,1207.699157
60,34,37,1217.844615
60,34,38,1219.043371
60,34,39,1221.304898
60,34,40,1214.447334
60,34,41,1243.105568
60,34,42,1220.159208
60,34,43,1216.685488
60,34,44,1215.931113
60,34,45,1218.641954
60,34,46,1219.224161
60,34,47,1241.929042
60,34,48,1215.685584
60,34,49,1230.232337
60,34,50,1231.830850
60,34,51,1221.648050
60,34,52,1223.269421
60,34,53,1215.693043
60,34,54,1228.167097
60,34,55,1218.258763
60,34,56,1231.131324
60,34,57,1227.973682
60,34,58,1232.633900
60,34,59,1220.847575
60,34,60,1215.691804
60,35,1,1385.470480
60,35,2,1220.385113
60,35,3,1230.080805
60,35,4,1229.020374
60,35,5,1227.749283
60,35,6,1222.959122
60,35,7,1218.189466
60,35,8,1220.449058
60,35,9,1225.782180
60,35,10,1222.573798
60,35,11,1217.833455
60,35,12,1217.693661
60,35,13,1228.998163
60,35,14,1215.643914
60,35,15,1231.137655
60,35,16,1225.796952
60,35,17,1231.038764
60,35,18,1214.101681
60,35,19,1239.231962
60,35,20,1245.140939
60,35,21,1214.383540
60,35,22,1222.242621
60,35,23,1218.713217
60,35,24,1220.299996
60,35,25,1244.146747
60,35,26,1212.488959
60,35,27,1235.115113
60,35,28,1223.692468
60,35,29,1211.407126
60,35,30,1229.172993
60,35,31,1236.380213
60,35,32,1216.656790
60,35,33,1213.628316
60,35,34,1228.688960
60,35,35,1223.579501
60,35,36,1215.182130
60,35,37,1219.927942
60,35,38,1213.345174
60,35,39,1218.647399
60,35,40,1230.944112
60,35,41,1397.747240
60,35,42,1215.900537
60,35,43,1216.056786
60,35,44,1219.508895
60,35,45,1216.015201
60,35,46,1218.225424
60,35,47,1222.214307
60,35,48,1215.758045
60,35,49,1221.165834
60,35,50,1238.598376
60,35,51,1216.774150
60,35,52,1225.378795
60,35,53,1221.724662
60,35,54,1224.527492
60,35,55,1231.725520
60,35,56,1218.441926
60,35,57,1226.855889
60,35,58,1228.763815
60,35,59,1394.122434
60,35,60,1220.582884
60,36,1,1219.942079
60,36,2,1225.122351
60,36,3,1235.140224
60,36,4,1217.783591
60,36,5,1237.356530
60,36,6,1223.122633
60,36,7,1228.096223
60,36,8,1218.078764
60,36,9,1229.355176
60,36,10,1225.957059
60,36,11,1221.354677
60,36,12,1228.488301
60,36,13,1225.362984
60,36,14,1225.976844
60,36,15,1218.215523
60,36,16,1229.724474
60,36,17,1214.499088
60,36,18,1228.367485
60,36,19,1217.074016
60,36,20,1216.827800
60,36,21,1214.221254
60,36,22,1227.831808
60,36,23,1217.449559
60,36,24,1225.833290
60,36,25,1227.162767
60,36,26,1230.680293
60,36,27,1213.703818
60,36,28,1217.636682
60,36,29,1227.141983
60,36,30,1219.347047
60,36,31,1213.002825
60,36,32,1213.823785
60,36,33,1218.181559
60,36,34,1214.222012
60,36,35,1227.394785
60,36,36,1215.622905
60,36,37,1207.630896
60,36,38,1232.654711
60,36,39,1219.075461
60,36,40,1220.398534
60,36,41,1211.992426
60,36,42,1218.196034
60,36,43,1218.966515
60,36,44,1385.867840
60,36,45,1219.852006
60,36,46,1216.022191
60,36,47,1222.174237
60,36,48,1228.267876
60,36,49,1230.597303
60,36,50,1214.556180
60,36,51,1218.950907
60,36,52,1391.958100
60,36,53,1378.795679
60,36,54,1383.078652
60,36,55,1209.334089
60,36,56,1396.454572
60,36,57,1212.393062
60,36,58,1211.802520
60,36,59,1223.933327
60,36,60,1223.415684
60,37,1,1226.568439
60,37,2,1394.816258
60,37,3,1226.324479
60,37,4,1409.248417
60,37,5,1220.690022
60,37,6,1415.131058
60,37,7,1411.565964
60,37,8,1402.615690
60,37,9,1222.477564
60,37,10,1224.396643
60,37,11,1213.108305
60,37,12,1216.879748
60,37,13,1377.610894
60,37,14,1211.700184
60,37,15,1213.120688
60,37,16,1220.812449
60,37,17,1214.682561
60,37,18,1220.278325
60,37,19,1219.056113
60,37,20,1378.301511
60,37,21,1211.731029
60,37,22,1381.458715
60,37,23,1221.166774
60,37,24,1377.248179
60,37,25,1221.955687
60,37,26,1215.910292
60,37,27,1389.811829
60,37,28,1380.145524
60,37,29,1212.156037
60,37,30,1228.318980
60,37,31,1221.003583
60,37,32,1219.329979
60,37,33,1219.464527
60,37,34,1223.098983
60,37,35,1220.939057
60,37,36,1209.068527
60,37,37,1226.711105
60,37,38,1222.869795
60,37,39,1219.096393
